Cliente,Genero,Aposentado,Casado,Dependentes,T_Empregado,ServiçoLinha,MultiplasLinhas,ServicoInternet,SegurancaOnline,OnlineBackup,ProtecaoEquip,SeguroAdicional,StreamingTV,FilmesStreaming,TIpoContrato,ContaImpresso,MetodoPagamento,ValorPlano,ContaTotal,Churn
"5317-FLPJF,""Feminino"",0,""nao"",""nao"",66,""nao"",""Sem servicos"",""DSL"",""sim"",""nao"",""sim"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Transferencia"",61.350000,4193.400000,""nao"""
"7621-VPNET,""Feminino"",0,""sim"",""nao"",42,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""sim"",""sim"",""nao"",""nao"",""Pre-pago"",""sim"",""Cartao de Credito"",85.900000,3729.750000,""nao"""
"6034-YMTOB,""Feminino"",0,""nao"",""nao"",5,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""sim"",""nao"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",75.650000,399.450000,""nao"""
"8563-IIOXK,""Masculino"",0,""sim"",""sim"",7,""sim"",""nao"",""DSL"",""sim"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pos-pago"",""sim"",""Debito na conta"",49.750000,331.300000,""sim"""
"4903-CNOZC,""Masculino"",0,""nao"",""nao"",29,""sim"",""sim"",""DSL"",""nao"",""sim"",""sim"",""nao"",""nao"",""sim"",""Pos-pago"",""nao"",""Cartao de Credito"",70.900000,1964.600000,""nao"""
"4353-HYOJD,""Feminino"",0,""sim"",""sim"",27,""sim"",""nao"",""DSL"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Conta Correio"",49.850000,1336.150000,""nao"""
"8020-BWHYL,""Feminino"",1,""nao"",""nao"",15,""sim"",""nao"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Cartao de Credito"",75.300000,1147.450000,""sim"""
"7267-FRMJW,""Feminino"",0,""sim"",""sim"",25,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Conta Correio"",20.100000,486.050000,""nao"""
"2982-VPSGI,""Feminino"",0,""sim"",""nao"",11,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",94.000000,1078.900000,""sim"""
"4188-FRABG,""Masculino"",0,""sim"",""nao"",57,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""sim"",""sim"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",103.050000,5925.750000,""nao"""
"8199-ZLLSA,""Masculino"",0,""nao"",""nao"",67,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Transferencia"",118.350000,7804.150000,""sim"""
"4128-ETESU,""Feminino"",1,""sim"",""nao"",47,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""sim"",""nao"",""sim"",""sim"",""Pre-pago"",""nao"",""Debito na conta"",99.700000,4747.200000,""nao"""
"0620-DLSLK,""Feminino"",0,""nao"",""nao"",13,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",81.900000,1028.900000,""nao"""
"4625-EWPTF,""Masculino"",0,""nao"",""nao"",8,""nao"",""Sem servicos"",""DSL"",""sim"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",30.450000,226.450000,""sim"""
"5980-NOPLP,""Feminino"",0,""sim"",""nao"",44,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",96.100000,4364.100000,""sim"""
"3850-OKINF,""Masculino"",0,""sim"",""sim"",71,""sim"",""sim"",""DSL"",""sim"",""nao"",""nao"",""nao"",""sim"",""nao"",""Pos-pago"",""sim"",""Debito na conta"",66.200000,4692.550000,""nao"""
"6892-XPFPU,""Masculino"",1,""sim"",""nao"",24,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",104.250000,2433.900000,""sim"""
"8010-EZLOU,""Masculino"",1,""nao"",""nao"",15,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",80.200000,1217.250000,""sim"""
"1156-ZFYDO,""Feminino"",0,""nao"",""nao"",1,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Debito na conta"",19.750000,19.750000,""nao"""
"3295-YVUSR,""Masculino"",1,""nao"",""nao"",2,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",72.600000,154.300000,""nao"""
"8016-NCFVO,""Masculino"",1,""nao"",""nao"",55,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",116.500000,6382.550000,""nao"""
"4119-ZYPZY,""Masculino"",1,""nao"",""nao"",71,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""nao"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Debito na conta"",106.800000,7623.200000,""nao"""
"5549-ZGHFB,""Masculino"",0,""sim"",""sim"",50,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Conta Correio"",24.950000,1261.450000,""nao"""
"7577-SWIFR,""Masculino"",0,""nao"",""nao"",1,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",89.250000,89.250000,""nao"""
"0303-WMMRN,""Masculino"",0,""nao"",""nao"",5,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""sim"",""Conta Correio"",19.250000,86.050000,""nao"""
"6408-OTUBZ,""Feminino"",0,""nao"",""nao"",66,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""sim"",""sim"",""nao"",""Pos-pago"",""sim"",""Transferencia"",104.550000,6779.050000,""nao"""
"5204-HMGYF,""Feminino"",0,""sim"",""sim"",49,""sim"",""nao"",""DSL"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Conta Correio"",87.200000,4345.000000,""nao"""
"1078-TDCRN,""Feminino"",1,""sim"",""nao"",3,""nao"",""Sem servicos"",""DSL"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",30.750000,82.850000,""nao"""
"3727-OVPRY,""Masculino"",0,""sim"",""sim"",66,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pos-pago"",""sim"",""Cartao de Credito"",25.700000,1714.550000,""nao"""
"3797-FKOGQ,""Masculino"",0,""nao"",""sim"",11,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""sim"",""Pre-pago"",""nao"",""Debito na conta"",86.200000,893.200000,""nao"""
"7622-NXQZR,""Masculino"",0,""nao"",""nao"",28,""nao"",""Sem servicos"",""DSL"",""nao"",""nao"",""nao"",""sim"",""nao"",""nao"",""Pre-pago"",""sim"",""Cartao de Credito"",30.100000,810.850000,""nao"""
"6196-HBOBZ,""Masculino"",0,""sim"",""nao"",65,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""nao"",""sim"",""nao"",""Fidelizacao"",""sim"",""Debito na conta"",99.350000,6347.550000,""nao"""
"3970-XGJDU,""Feminino"",0,""nao"",""nao"",62,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""sim"",""Cartao de Credito"",19.200000,1123.650000,""nao"""
"7017-VFULY,""Feminino"",0,""sim"",""nao"",2,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Transferencia"",20.100000,43.150000,""nao"""
"5562-YJQGT,""Feminino"",0,""nao"",""nao"",2,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Cartao de Credito"",20.350000,35.100000,""nao"""
"8807-OPMBM,""Feminino"",0,""sim"",""sim"",55,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""sim"",""Cartao de Credito"",25.650000,1388.000000,""nao"""
"5439-WIKXB,""Masculino"",1,""sim"",""nao"",41,""sim"",""nao"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",94.550000,3851.450000,""nao"""
"9874-QLCLH,""Feminino"",0,""sim"",""sim"",17,""sim"",""sim"",""Fibra otica"",""sim"",""nao"",""sim"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",104.200000,1743.500000,""sim"""
"8294-UIMBA,""Feminino"",0,""nao"",""nao"",30,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Transferencia"",94.400000,2638.100000,""nao"""
"8109-YUOHE,""Masculino"",0,""nao"",""nao"",17,""sim"",""nao"",""DSL"",""sim"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pos-pago"",""nao"",""Conta Correio"",56.100000,946.950000,""nao"""
"5840-NVDCG,""Feminino"",0,""sim"",""sim"",16,""sim"",""nao"",""DSL"",""sim"",""sim"",""nao"",""sim"",""nao"",""sim"",""Fidelizacao"",""nao"",""Transferencia"",68.250000,1114.850000,""nao"""
"8092-NLTGF,""Masculino"",0,""nao"",""nao"",72,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Transferencia"",24.750000,1777.600000,""nao"""
"5928-QLDHB,""Masculino"",0,""nao"",""nao"",9,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",76.250000,684.850000,""nao"""
"9840-EFJQB,""Feminino"",0,""nao"",""nao"",1,""sim"",""nao"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Debito na conta"",74.350000,74.350000,""nao"""
"0696-UKTOX,""Masculino"",0,""nao"",""sim"",23,""sim"",""nao"",""DSL"",""nao"",""sim"",""nao"",""sim"",""nao"",""nao"",""Pre-pago"",""nao"",""Debito na conta"",54.150000,1312.450000,""nao"""
"4801-KFYKL,""Masculino"",0,""nao"",""sim"",8,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Transferencia"",19.450000,159.200000,""nao"""
"3472-OAOOR,""Masculino"",0,""sim"",""sim"",19,""nao"",""Sem servicos"",""DSL"",""sim"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",34.950000,610.200000,""nao"""
"6135-OZQVA,""Feminino"",0,""nao"",""nao"",7,""sim"",""sim"",""DSL"",""sim"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",53.650000,404.350000,""nao"""
"8062-YBDOE,""Masculino"",1,""nao"",""nao"",1,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",69.650000,69.650000,""sim"""
"2252-JHJGE,""Masculino"",0,""nao"",""nao"",61,""sim"",""sim"",""Fibra otica"",""sim"",""nao"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""nao"",""Debito na conta"",104.000000,6363.450000,""nao"""
"4188-PCPIG,""Feminino"",0,""sim"",""nao"",57,""sim"",""nao"",""DSL"",""sim"",""sim"",""nao"",""sim"",""sim"",""nao"",""Fidelizacao"",""sim"",""Cartao de Credito"",70.350000,4124.650000,""nao"""
"6000-APYLU,""Masculino"",0,""nao"",""nao"",9,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",80.800000,713.100000,""sim"""
"7105-BENQF,""Masculino"",0,""nao"",""sim"",15,""sim"",""nao"",""DSL"",""sim"",""nao"",""sim"",""nao"",""nao"",""sim"",""Pos-pago"",""nao"",""Conta Correio"",64.850000,950.750000,""nao"""
"7721-DVEKZ,""Feminino"",0,""nao"",""nao"",1,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Conta Correio"",19.650000,19.650000,""nao"""
"3566-VVORZ,""Feminino"",0,""sim"",""nao"",12,""sim"",""nao"",""DSL"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Transferencia"",45.900000,505.950000,""nao"""
"9507-HSMMZ,""Masculino"",0,""nao"",""nao"",54,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Conta Correio"",20.000000,1149.650000,""nao"""
"2480-SQIOB,""Masculino"",0,""sim"",""sim"",4,""sim"",""nao"",""DSL"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Debito na conta"",44.800000,169.650000,""nao"""
"0947-IDHRQ,""Feminino"",0,""nao"",""nao"",7,""sim"",""nao"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",80.300000,526.700000,""sim"""
"7813-TKCVO,""Feminino"",0,""sim"",""nao"",20,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pos-pago"",""nao"",""Conta Correio"",20.350000,393.150000,""nao"""
"0128-MKWSG,""Feminino"",0,""nao"",""sim"",26,""nao"",""Sem servicos"",""DSL"",""sim"",""nao"",""nao"",""sim"",""nao"",""sim"",""Pre-pago"",""nao"",""Conta Correio"",45.800000,1147.000000,""nao"""
"3672-YITQD,""Masculino"",1,""sim"",""nao"",36,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",84.100000,3021.600000,""sim"""
"4350-ZTLPI,""Feminino"",0,""sim"",""nao"",53,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Transferencia"",108.950000,5718.200000,""nao"""
"9048-JVYVF,""Masculino"",0,""nao"",""nao"",3,""sim"",""nao"",""DSL"",""nao"",""nao"",""nao"",""sim"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",69.350000,191.350000,""sim"""
"0361-HJRDX,""Feminino"",0,""nao"",""nao"",68,""nao"",""Sem servicos"",""DSL"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Fidelizacao"",""nao"",""Cartao de Credito"",64.350000,4539.600000,""nao"""
"5727-MYATE,""Masculino"",0,""sim"",""sim"",72,""sim"",""sim"",""DSL"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Cartao de Credito"",90.800000,6397.600000,""nao"""
"3823-KYNQY,""Masculino"",0,""nao"",""nao"",12,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pos-pago"",""nao"",""Cartao de Credito"",24.950000,280.400000,""nao"""
"8988-ECPJR,""Feminino"",1,""sim"",""sim"",34,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",79.600000,2718.300000,""sim"""
"7570-WELNY,""Feminino"",0,""sim"",""nao"",68,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""nao"",""nao"",""nao"",""nao"",""Fidelizacao"",""sim"",""Transferencia"",84.700000,5711.050000,""nao"""
"3021-VLNRJ,""Feminino"",0,""nao"",""sim"",50,""sim"",""nao"",""DSL"",""sim"",""nao"",""sim"",""sim"",""sim"",""nao"",""Pos-pago"",""sim"",""Cartao de Credito"",70.800000,3478.150000,""nao"""
"3776-EKTKM,""Feminino"",1,""nao"",""nao"",1,""nao"",""Sem servicos"",""DSL"",""nao"",""nao"",""nao"",""nao"",""sim"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",36.450000,36.450000,""sim"""
"2080-CAZNM,""Feminino"",1,""nao"",""nao"",41,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",104.400000,4133.950000,""nao"""
"1028-FFNJK,""Masculino"",1,""sim"",""nao"",30,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""sim"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",101.500000,2917.650000,""nao"""
"6907-FLBER,""Masculino"",0,""nao"",""nao"",1,""sim"",""sim"",""DSL"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Debito na conta"",54.300000,54.300000,""nao"""
"3001-UNBTL,""Masculino"",1,""sim"",""sim"",29,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""sim"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",103.950000,2964.800000,""nao"""
"5982-PSMKW,""Feminino"",0,""sim"",""sim"",23,""sim"",""sim"",""DSL"",""sim"",""sim"",""sim"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Cartao de Credito"",91.100000,2198.300000,""nao"""
"3507-GASNP,""Masculino"",0,""nao"",""sim"",60,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Conta Correio"",19.950000,1189.900000,""nao"""
"7096-ZNBZI,""Feminino"",0,""sim"",""nao"",72,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Cartao de Credito"",26.450000,1914.500000,""nao"""
"1902-XBTFB,""Masculino"",0,""nao"",""sim"",22,""sim"",""nao"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",89.400000,2001.500000,""sim"""
"1676-MQAOA,""Masculino"",0,""nao"",""nao"",72,""sim"",""nao"",""DSL"",""sim"",""sim"",""sim"",""sim"",""sim"",""nao"",""Fidelizacao"",""sim"",""Transferencia"",75.100000,5336.350000,""nao"""
"0786-IVLAW,""Feminino"",1,""nao"",""nao"",66,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""nao"",""Transferencia"",108.100000,7238.600000,""nao"""
"7566-DSRLQ,""Feminino"",0,""sim"",""nao"",72,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Debito na conta"",110.150000,7998.800000,""nao"""
"0643-OKLRP,""Feminino"",1,""sim"",""nao"",47,""sim"",""sim"",""Fibra otica"",""sim"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Debito na conta"",80.350000,3825.850000,""sim"""
"7245-JMTTQ,""Feminino"",0,""nao"",""nao"",51,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Debito na conta"",111.500000,5703.250000,""nao"""
"6050-IJRHS,""Feminino"",0,""sim"",""sim"",70,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""sim"",""Debito na conta"",106.500000,7397.000000,""nao"""
"6202-JVYEU,""Masculino"",0,""nao"",""nao"",9,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pos-pago"",""sim"",""Debito na conta"",19.900000,164.600000,""nao"""
"8591-TKMZH,""Masculino"",0,""sim"",""sim"",59,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""nao"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Conta Correio"",111.100000,6555.200000,""nao"""
"0734-OXWBT,""Masculino"",0,""nao"",""sim"",3,""sim"",""nao"",""DSL"",""nao"",""nao"",""nao"",""sim"",""sim"",""sim"",""Pre-pago"",""nao"",""Conta Correio"",70.700000,225.650000,""nao"""
"4282-ACRXS,""Masculino"",1,""sim"",""nao"",38,""nao"",""Sem servicos"",""DSL"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Debito na conta"",24.850000,955.750000,""nao"""
"0365-TRTPY,""Feminino"",0,""nao"",""nao"",37,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""sim"",""nao"",""nao"",""nao"",""Pre-pago"",""nao"",""Transferencia"",91.200000,3382.300000,""nao"""
"7349-ALMUX,""Masculino"",0,""nao"",""nao"",37,""sim"",""nao"",""DSL"",""sim"",""sim"",""sim"",""sim"",""nao"",""nao"",""Fidelizacao"",""nao"",""Transferencia"",65.600000,2313.800000,""nao"""
"9381-NDKME,""Feminino"",1,""sim"",""nao"",24,""nao"",""Sem servicos"",""DSL"",""nao"",""nao"",""sim"",""nao"",""nao"",""sim"",""Pre-pago"",""sim"",""Cartao de Credito"",40.650000,933.300000,""sim"""
"6502-KUGLL,""Feminino"",0,""sim"",""sim"",14,""sim"",""nao"",""DSL"",""sim"",""sim"",""nao"",""sim"",""nao"",""nao"",""Pre-pago"",""nao"",""Transferencia"",59.450000,780.850000,""nao"""
"1841-YSJGV,""Masculino"",0,""sim"",""nao"",72,""sim"",""sim"",""Fibra otica"",""sim"",""sim"",""nao"",""sim"",""sim"",""sim"",""Fidelizacao"",""sim"",""Cartao de Credito"",109.950000,7852.400000,""nao"""
"2794-XIMMO,""Masculino"",0,""sim"",""nao"",53,""nao"",""Sem servicos"",""DSL"",""nao"",""sim"",""sim"",""sim"",""sim"",""sim"",""Pos-pago"",""sim"",""Debito na conta"",60.450000,3184.250000,""sim"""
"8382-SHQEH,""Feminino"",0,""sim"",""nao"",8,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""nao"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",84.900000,764.950000,""sim"""
"3511-BFTJW,""Masculino"",0,""sim"",""sim"",72,""nao"",""Sem servicos"",""DSL"",""sim"",""sim"",""sim"",""nao"",""nao"",""nao"",""Fidelizacao"",""nao"",""Cartao de Credito"",38.500000,2763.000000,""nao"""
"7668-XCFYV,""Feminino"",1,""sim"",""nao"",17,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""sim"",""Debito na conta"",92.550000,1614.700000,""nao"""
"2983-ZANRP,""Feminino"",0,""sim"",""sim"",2,""sim"",""nao"",""Fibra otica"",""nao"",""sim"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Transferencia"",73.550000,145.400000,""sim"""
"7845-URHJN,""Feminino"",0,""sim"",""nao"",8,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Transferencia"",20.150000,156.250000,""sim"""
"3034-ZBEQN,""Feminino"",0,""sim"",""nao"",48,""nao"",""Sem servicos"",""DSL"",""nao"",""sim"",""sim"",""nao"",""nao"",""nao"",""Pos-pago"",""nao"",""Conta Correio"",34.700000,1604.500000,""sim"""
"5018-HEKFO,""Feminino"",0,""nao"",""nao"",10,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""sim"",""Conta Correio"",24.500000,270.150000,""nao"""
"2923-ARZLG,""Masculino"",0,""sim"",""sim"",0,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pos-pago"",""sim"",""Conta Correio"",19.700000,,""nao"""
"3976-NLDEZ,""Masculino"",0,""nao"",""nao"",1,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""nao"",""Conta Correio"",20.600000,20.600000,""nao"""
"2282-YGNOR,""Feminino"",0,""nao"",""nao"",29,""sim"",""nao"",""DSL"",""sim"",""nao"",""sim"",""sim"",""nao"",""nao"",""Pos-pago"",""nao"",""Cartao de Credito"",58.000000,1734.500000,""nao"""
"5336-UFNZP,""Feminino"",1,""sim"",""sim"",65,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""sim"",""Debito na conta"",107.450000,7047.500000,""nao"""
"6854-EXGSF,""Feminino"",0,""nao"",""nao"",8,""sim"",""sim"",""DSL"",""sim"",""sim"",""sim"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Transferencia"",65.500000,573.150000,""nao"""
"1241-EZFMJ,""Masculino"",0,""sim"",""nao"",61,""sim"",""sim"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Fidelizacao"",""nao"",""Transferencia"",25.450000,1538.600000,""nao"""
"9233-PSYHO,""Feminino"",1,""nao"",""nao"",45,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""sim"",""Transferencia"",100.150000,4459.800000,""nao"""
"5376-PCKNB,""Masculino"",0,""sim"",""sim"",72,""sim"",""sim"",""Fibra otica"",""nao"",""sim"",""sim"",""nao"",""sim"",""sim"",""Pos-pago"",""sim"",""Cartao de Credito"",104.450000,7459.000000,""nao"""
"8044-BGWPI,""Masculino"",0,""sim"",""sim"",12,""sim"",""nao"",""nao"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Combo"",""Pre-pago"",""sim"",""Debito na conta"",21.150000,306.050000,""nao"""
"4060-LDNLU,""Masculino"",0,""nao"",""nao"",7,""sim"",""sim"",""Fibra otica"",""nao"",""nao"",""nao"",""nao"",""sim"",""sim"",""Pre-pago"",""nao"",""Debito na conta"",96.200000,639.700000,""nao"""
"3589-PPVKW,""Masculino"",0,""nao"",""nao"",9,""sim"",""nao"",""DSL"",""nao"",""nao"",""nao"",""nao"",""nao"",""nao"",""Pre-pago"",""sim"",""Conta Correio"",44.400000,348.150000,""nao"""
